batch k value what
3000 94 0.596288 norm
3000 95 1.06467 diff
3000 95 0.594516 norm
3000 96 1.0251 diff
3000 96 0.592129 norm
3000 97 0.979863 diff
3000 97 0.593717 norm
3000 98 1.02517 diff
3000 98 0.595872 norm
3000 99 1.03382 diff
3000 99 0.587785 norm
3000 100 1.05234 diff
3000 100 0.592237 norm
3000 101 1.02704 diff
3000 101 0.584182 norm
3000 102 1.0957 diff
3000 102 0.587644 norm
3000 103 1.0734 diff
3000 103 0.584696 norm
3000 104 1.04855 diff
3000 104 0.589556 norm
3000 105 0.981994 diff
3000 105 0.580721 norm
3000 106 1.00103 diff
3000 106 0.580511 norm
3000 107 1.09259 diff
3000 107 0.588402 norm
3000 108 1.06159 diff
3000 108 0.582651 norm
3000 109 1.23214 diff
3000 109 0.987257 norm
3000 110 1.09635 diff
3000 110 0.908291 norm
3000 111 1.05457 diff
3000 111 0.886359 norm
3000 112 0.996397 diff
3000 112 0.880554 norm
3000 113 0.998631 diff
3000 113 0.864933 norm
3000 114 0.891085 diff
3000 114 0.850887 norm
3000 115 0.877409 diff
3000 115 0.821269 norm
3000 116 0.900865 diff
3000 116 0.817035 norm
3000 117 0.867348 diff
3000 117 0.799003 norm
3000 118 0.827857 diff
3000 118 0.792585 norm
3000 119 0.0 diff
3000 119 0.778389 norm
3500 0 1.64684 diff
3500 0 1.45022 norm
3500 1 1.84152 diff
3500 1 1.6722 norm
3500 2 1.9296 diff
3500 2 1.75722 norm
3500 3 2.01339 diff
3500 3 1.90079 norm
3500 4 2.14157 diff
3500 4 1.99582 norm
3500 5 2.19647 diff
3500 5 2.05062 norm
3500 6 2.26827 diff
3500 6 2.11235 norm
3500 7 2.29054 diff
3500 7 2.16817 norm
3500 8 2.3335 diff
3500 8 2.17116 norm
3500 9 2.4267 diff
3500 9 2.19507 norm
3500 10 2.29172 diff
3500 10 2.03612 norm
3500 11 2.16286 diff
3500 11 1.91933 norm
3500 12 2.05512 diff
3500 12 1.81672 norm
3500 13 1.93662 diff
3500 13 1.73872 norm
3500 14 1.8491 diff
3500 14 1.65329 norm
3500 15 1.97766 diff
3500 15 1.58368 norm
3500 16 1.74418 diff
3500 16 1.52903 norm
3500 17 1.80936 diff
3500 17 1.4712 norm
3500 18 1.69947 diff
3500 18 1.42138 norm
3500 19 1.63834 diff
3500 19 1.3911 norm
3500 20 1.61477 diff
3500 20 1.34214 norm
3500 21 1.5723 diff
3500 21 1.29869 norm
3500 22 1.68075 diff
3500 22 1.27264 norm
3500 23 1.61129 diff
3500 23 1.24515 norm
3500 24 1.53414 diff
3500 24 1.204 norm
3500 25 1.48046 diff
3500 25 1.16816 norm
3500 26 1.4817 diff
3500 26 1.15276 norm
3500 27 1.3729 diff
3500 27 1.1306 norm
3500 28 1.37915 diff
3500 28 1.10681 norm
3500 29 1.45369 diff
3500 29 1.09162 norm
3500 30 1.34315 diff
3500 30 1.06619 norm
3500 31 1.38399 diff
3500 31 1.04225 norm
3500 32 1.32746 diff
3500 32 1.02954 norm
3500 33 1.29172 diff
3500 33 1.01768 norm
3500 34 1.22589 diff
3500 34 0.993231 norm
3500 35 1.34319 diff
3500 35 0.976958 norm
3500 36 1.31868 diff
3500 36 0.961797 norm
3500 37 1.3878 diff
3500 37 0.95638 norm
3500 38 1.25744 diff
3500 38 0.938662 norm
3500 39 1.21188 diff
3500 39 0.916574 norm
3500 40 1.28551 diff
3500 40 0.905784 norm
3500 41 1.18528 diff
3500 41 0.889912 norm
3500 42 1.21294 diff
3500 42 0.896894 norm
3500 43 1.24071 diff
3500 43 0.87652 norm
3500 44 1.24932 diff
3500 44 0.865117 norm
3500 45 1.24362 diff
3500 45 0.855581 norm
3500 46 1.20329 diff
3500 46 0.854907 norm
3500 47 1.15512 diff
3500 47 0.838012 norm
3500 48 1.23643 diff
3500 48 0.831164 norm
3500 49 1.12987 diff
3500 49 0.820946 norm
3500 50 1.249 diff
3500 50 0.818255 norm
3500 51 1.27894 diff
3500 51 0.815081 norm
3500 52 1.1472 diff
3500 52 0.813842 norm
3500 53 1.12705 diff
3500 53 0.800985 norm
3500 54 1.19211 diff
3500 54 0.786689 norm
3500 55 1.13116 diff
3500 55 0.783726 norm
3500 56 1.16696 diff
3500 56 0.790718 norm
3500 57 1.18059 diff
3500 57 0.77841 norm
3500 58 1.1843 diff
3500 58 0.769534 norm
3500 59 1.22253 diff
3500 59 0.767355 norm
3500 60 1.16788 diff
3500 60 0.756341 norm
3500 61 1.1782 diff
3500 61 0.750648 norm
3500 62 1.20305 diff
3500 62 0.741509 norm
3500 63 1.1121 diff
3500 63 0.735094 norm
3500 64 1.20571 diff
3500 64 0.725671 norm
3500 65 1.22942 diff
3500 65 0.728189 norm
3500 66 1.13359 diff
3500 66 0.721739 norm
3500 67 1.1055 diff
3500 67 0.710679 norm
3500 68 1.13474 diff
3500 68 0.70128 norm
3500 69 1.11551 diff
3500 69 0.692001 norm
3500 70 1.13589 diff
3500 70 0.691556 norm
3500 71 1.09821 diff
3500 71 0.693785 norm
3500 72 1.12828 diff
3500 72 0.689112 norm
3500 73 1.12819 diff
3500 73 0.675695 norm
3500 74 1.13716 diff
3500 74 0.665202 norm
3500 75 1.11742 diff
3500 75 0.674553 norm
3500 76 1.07312 diff
3500 76 0.661477 norm
3500 77 1.06828 diff
3500 77 0.652149 norm
3500 78 1.09165 diff
3500 78 0.650423 norm
3500 79 1.11952 diff
3500 79 0.655992 norm
3500 80 1.05824 diff
3500 80 0.644628 norm
3500 81 1.08681 diff
3500 81 0.642639 norm
3500 82 1.05776 diff
3500 82 0.632298 norm
3500 83 1.06115 diff
3500 83 0.624008 norm
3500 84 1.07929 diff
3500 84 0.620452 norm
3500 85 1.09314 diff
3500 85 0.632408 norm
3500 86 1.0244 diff
3500 86 0.626589 norm
3500 87 1.13636 diff
3500 87 0.610682 norm
3500 88 1.08615 diff
3500 88 0.605638 norm
3500 89 1.07338 diff
3500 89 0.620032 norm
3500 90 1.06716 diff
3500 90 0.606702 norm
3500 91 0.996236 diff
3500 91 0.603402 norm
3500 92 1.03136 diff
3500 92 0.606523 norm
3500 93 1.07519 diff
3500 93 0.610773 norm
3500 94 1.04491 diff
3500 94 0.613734 norm
3500 95 1.08914 diff
3500 95 0.603133 norm
3500 96 1.03418 diff
3500 96 0.610572 norm
3500 97 1.02896 diff
3500 97 0.596705 norm
3500 98 1.08351 diff
3500 98 0.606694 norm
3500 99 1.07394 diff
3500 99 0.609857 norm
3500 100 1.07853 diff
3500 100 0.607762 norm
3500 101 1.06972 diff
3500 101 0.602996 norm
3500 102 1.12352 diff
3500 102 0.60076 norm
3500 103 1.12124 diff
3500 103 0.598571 norm
3500 104 1.0806 diff
3500 104 0.601006 norm
3500 105 1.00693 diff
3500 105 0.600032 norm
3500 106 1.0363 diff
3500 106 0.590997 norm
3500 107 1.14742 diff
3500 107 0.59715 norm
3500 108 1.10238 diff
3500 108 0.596386 norm
3500 109 1.24803 diff
3500 109 1.00272 norm
3500 110 1.15564 diff
3500 110 0.916682 norm
3500 111 1.08985 diff
3500 111 0.887623 norm
3500 112 1.06304 diff
3500 112 0.884759 norm
3500 113 1.03018 diff
3500 113 0.864438 norm
3500 114 0.90698 diff
3500 114 0.850833 norm
3500 115 0.894216 diff
3500 115 0.825733 norm
3500 116 0.906585 diff
3500 116 0.8164 norm
3500 117 0.917274 diff
3500 117 0.80186 norm
3500 118 0.832484 diff
3500 118 0.798201 norm
3500 119 0.0 diff
3500 119 0.787338 norm
4000 0 1.65135 diff
4000 0 1.47267 norm
4000 1 1.85436 diff
4000 1 1.68882 norm
4000 2 2.01473 diff
4000 2 1.81169 norm
4000 3 2.10091 diff
4000 3 1.94718 norm
4000 4 2.2379 diff
4000 4 2.02692 norm
4000 5 2.26009 diff
4000 5 2.09251 norm
4000 6 2.28754 diff
4000 6 2.15155 norm
4000 7 2.37055 diff
4000 7 2.19841 norm
4000 8 2.4238 diff
4000 8 2.23095 norm
4000 9 2.47151 diff
4000 9 2.23566 norm
4000 10 2.36919 diff
4000 10 2.06569 norm
4000 11 2.21738 diff
4000 11 1.93415 norm
4000 12 2.05709 diff
4000 12 1.83002 norm
4000 13 1.93515 diff
4000 13 1.7418 norm
4000 14 1.87332 diff
4000 14 1.65898 norm
4000 15 1.97802 diff
4000 15 1.59636 norm
4000 16 1.75778 diff
4000 16 1.53668 norm
4000 17 1.83061 diff
4000 17 1.47981 norm
4000 18 1.72632 diff
4000 18 1.43142 norm
4000 19 1.62597 diff
4000 19 1.38626 norm
4000 20 1.58039 diff
4000 20 1.33694 norm
4000 21 1.54339 diff
4000 21 1.29668 norm
4000 22 1.66692 diff
4000 22 1.27789 norm
4000 23 1.60074 diff
4000 23 1.24975 norm
4000 24 1.54955 diff
4000 24 1.21455 norm
4000 25 1.47314 diff
4000 25 1.18734 norm
4000 26 1.48182 diff
4000 26 1.15618 norm
4000 27 1.33841 diff
4000 27 1.13533 norm
4000 28 1.37464 diff
4000 28 1.11294 norm
4000 29 1.45331 diff
4000 29 1.09442 norm
4000 30 1.36378 diff
4000 30 1.07487 norm
4000 31 1.39198 diff
4000 31 1.0544 norm
4000 32 1.34667 diff
4000 32 1.03825 norm
4000 33 1.28332 diff
4000 33 1.01078 norm
4000 34 1.21002 diff
4000 34 0.990407 norm
4000 35 1.32575 diff
4000 35 0.976732 norm
4000 36 1.30128 diff
4000 36 0.971076 norm
4000 37 1.38295 diff
4000 37 0.94968 norm
4000 38 1.24974 diff
4000 38 0.943846 norm
4000 39 1.21166 diff
4000 39 0.926764 norm
4000 40 1.25763 diff
4000 40 0.908891 norm
4000 41 1.17544 diff
4000 41 0.896893 norm
4000 42 1.19495 diff
4000 42 0.895378 norm
4000 43 1.22444 diff
4000 43 0.884366 norm
4000 44 1.26683 diff
4000 44 0.879705 norm
4000 45 1.24617 diff
4000 45 0.868567 norm
4000 46 1.1928 diff
4000 46 0.86583 norm
4000 47 1.15543 diff
4000 47 0.84181 norm
4000 48 1.24665 diff
4000 48 0.845054 norm
4000 49 1.12424 diff
4000 49 0.834257 norm
4000 50 1.25194 diff
4000 50 0.826202 norm
4000 51 1.27743 diff
4000 51 0.81885 norm
4000 52 1.16223 diff
4000 52 0.819347 norm
4000 53 1.15129 diff
4000 53 0.803967 norm
4000 54 1.17803 diff
4000 54 0.786806 norm
4000 55 1.15022 diff
4000 55 0.785509 norm
4000 56 1.15746 diff
4000 56 0.776244 norm
4000 57 1.17795 diff
4000 57 0.772016 norm
4000 58 1.16437 diff
4000 58 0.760407 norm
4000 59 1.22677 diff
4000 59 0.755815 norm
4000 60 1.14029 diff
4000 60 0.744481 norm
4000 61 1.14503 diff
4000 61 0.735842 norm
4000 62 1.18084 diff
4000 62 0.732227 norm
4000 63 1.10564 diff
4000 63 0.721971 norm
4000 64 1.16551 diff
4000 64 0.71268 norm
4000 65 1.17717 diff
4000 65 0.718229 norm
4000 66 1.12586 diff
4000 66 0.708642 norm
4000 67 1.08978 diff
4000 67 0.701306 norm
4000 68 1.11025 diff
4000 68 0.694664 norm
4000 69 1.10576 diff
4000 69 0.690048 norm
4000 70 1.11577 diff
4000 70 0.680332 norm
4000 71 1.06208 diff
4000 71 0.68252 norm
4000 72 1.10361 diff
4000 72 0.67069 norm
4000 73 1.11483 diff
4000 73 0.668678 norm
4000 74 1.11686 diff
4000 74 0.658961 norm
4000 75 1.08103 diff
4000 75 0.656837 norm
4000 76 1.04691 diff
4000 76 0.646835 norm
4000 77 1.06542 diff
4000 77 0.633761 norm
4000 78 1.05783 diff
4000 78 0.634758 norm
4000 79 1.04177 diff
4000 79 0.634345 norm
4000 80 1.03141 diff
4000 80 0.616629 norm
4000 81 1.07891 diff
4000 81 0.627731 norm
4000 82 1.03152 diff
4000 82 0.616161 norm
4000 83 1.02029 diff
4000 83 0.612747 norm
4000 84 1.0386 diff
4000 84 0.604169 norm
4000 85 1.04589 diff
4000 85 0.609072 norm
4000 86 0.981505 diff
4000 86 0.605744 norm
4000 87 1.10724 diff
4000 87 0.605431 norm
4000 88 1.06677 diff
4000 88 0.608235 norm
4000 89 1.03878 diff
4000 89 0.606947 norm
4000 90 1.06098 diff
4000 90 0.603441 norm
4000 91 0.995314 diff
4000 91 0.599476 norm
4000 92 1.0133 diff
4000 92 0.608402 norm
4000 93 1.03274 diff
4000 93 0.596335 norm
4000 94 1.04251 diff
4000 94 0.608366 norm
4000 95 1.10942 diff
4000 95 0.608017 norm
4000 96 1.0619 diff
4000 96 0.605307 norm
4000 97 1.00853 diff
4000 97 0.59762 norm
4000 98 1.0619 diff
4000 98 0.597916 norm
4000 99 1.06998 diff
4000 99 0.594182 norm
4000 100 1.06755 diff
4000 100 0.594156 norm
4000 101 1.05371 diff
4000 101 0.59734 norm
4000 102 1.1195 diff
4000 102 0.598034 norm
4000 103 1.12095 diff
4000 103 0.590029 norm
4000 104 1.07164 diff
4000 104 0.591457 norm
4000 105 0.999787 diff
4000 105 0.587948 norm
4000 106 1.01615 diff
4000 106 0.585089 norm
4000 107 1.11741 diff
4000 107 0.583597 norm
4000 108 1.09429 diff
4000 108 0.595827 norm
4000 109 1.24512 diff
4000 109 0.993033 norm
4000 110 1.12757 diff
4000 110 0.909699 norm
4000 111 1.04824 diff
4000 111 0.886129 norm
4000 112 1.01401 diff
4000 112 0.879481 norm
4000 113 1.00418 diff
4000 113 0.861788 norm
4000 114 0.893101 diff
4000 114 0.848561 norm
4000 115 0.893126 diff
4000 115 0.827681 norm
4000 116 0.899811 diff
4000 116 0.824426 norm
4000 117 0.915316 diff
4000 117 0.804062 norm
4000 118 0.823484 diff
4000 118 0.794603 norm
4000 119 0.0 diff
4000 119 0.783226 norm
4500 0 1.6717 diff
4500 0 1.51672 norm
4500 1 1.79971 diff
4500 1 1.66765 norm
4500 2 1.99122 diff
4500 2 1.81059 norm
4500 3 2.07355 diff
4500 3 1.91175 norm
4500 4 2.21259 diff
4500 4 2.01825 norm
4500 5 2.21161 diff
4500 5 2.0779 norm
4500 6 2.26306 diff
4500 6 2.11372 norm
4500 7 2.30469 diff
4500 7 2.17324 norm
4500 8 2.39494 diff
4500 8 2.1822 norm
4500 9 2.45263 diff
4500 9 2.22055 norm
4500 10 2.34093 diff
4500 10 2.05749 norm
4500 11 2.22398 diff
4500 11 1.94858 norm
4500 12 2.05657 diff
4500 12 1.8372 norm
4500 13 1.95508 diff
4500 13 1.7526 norm
4500 14 1.88611 diff
4500 14 1.67021 norm
4500 15 2.00261 diff
4500 15 1.60853 norm
4500 16 1.74253 diff
4500 16 1.55098 norm
4500 17 1.80844 diff
4500 17 1.48716 norm
4500 18 1.72703 diff
4500 18 1.44212 norm
4500 19 1.64933 diff
4500 19 1.40715 norm
4500 20 1.60054 diff
4500 20 1.36745 norm
4500 21 1.56158 diff
4500 21 1.31597 norm
4500 22 1.68885 diff
4500 22 1.28533 norm
4500 23 1.62902 diff
4500 23 1.26518 norm
4500 24 1.56333 diff
4500 24 1.22385 norm
4500 25 1.49566 diff
4500 25 1.20657 norm
4500 26 1.49108 diff
4500 26 1.17291 norm
4500 27 1.35376 diff
4500 27 1.14361 norm
4500 28 1.40352 diff
4500 28 1.12457 norm
4500 29 1.4606 diff
4500 29 1.09739 norm
4500 30 1.3376 diff
4500 30 1.08754 norm
4500 31 1.36631 diff
4500 31 1.05074 norm
4500 32 1.31729 diff
4500 32 1.03994 norm
4500 33 1.29698 diff
4500 33 1.02283 norm
4500 34 1.21509 diff
4500 34 1.00106 norm
4500 35 1.30408 diff
4500 35 0.978105 norm
4500 36 1.29965 diff
4500 36 0.962493 norm
4500 37 1.37179 diff
4500 37 0.945732 norm
4500 38 1.23482 diff
4500 38 0.935514 norm
4500 39 1.18513 diff
4500 39 0.929414 norm
4500 40 1.20814 diff
4500 40 0.901902 norm
4500 41 1.15682 diff
4500 41 0.885979 norm
4500 42 1.17072 diff
4500 42 0.88547 norm
4500 43 1.18415 diff
4500 43 0.870559 norm
4500 44 1.21157 diff
4500 44 0.86921 norm
4500 45 1.17191 diff
4500 45 0.849923 norm
4500 46 1.14493 diff
4500 46 0.855569 norm
4500 47 1.13441 diff
4500 47 0.837153 norm
4500 48 1.22208 diff
4500 48 0.837832 norm
4500 49 1.08581 diff
4500 49 0.829017 norm
4500 50 1.20919 diff
4500 50 0.809922 norm
4500 51 1.25582 diff
4500 51 0.808349 norm
4500 52 1.12545 diff
4500 52 0.812418 norm
4500 53 1.09223 diff
4500 53 0.807976 norm
4500 54 1.12696 diff
4500 54 0.787512 norm
4500 55 1.12496 diff
4500 55 0.787778 norm
4500 56 1.14247 diff
4500 56 0.78572 norm
4500 57 1.14442 diff
4500 57 0.774958 norm
4500 58 1.14696 diff
4500 58 0.777904 norm
4500 59 1.17629 diff
4500 59 0.766722 norm
4500 60 1.13695 diff
4500 60 0.765242 norm
4500 61 1.16559 diff
4500 61 0.756562 norm
4500 62 1.19597 diff
4500 62 0.755393 norm
4500 63 1.1016 diff
4500 63 0.748476 norm
4500 64 1.17332 diff
4500 64 0.727261 norm
4500 65 1.19539 diff
4500 65 0.742149 norm
4500 66 1.13116 diff
4500 66 0.728492 norm
4500 67 1.0843 diff
4500 67 0.730881 norm
4500 68 1.10165 diff
4500 68 0.719476 norm
4500 69 1.1266 diff
4500 69 0.717031 norm
4500 70 1.13291 diff
4500 70 0.704918 norm
4500 71 1.09708 diff
4500 71 0.702625 norm
4500 72 1.10236 diff
4500 72 0.702947 norm
4500 73 1.11733 diff
4500 73 0.69161 norm
4500 74 1.14755 diff
4500 74 0.682598 norm
4500 75 1.11551 diff
4500 75 0.681025 norm
4500 76 1.08871 diff
4500 76 0.67431 norm
4500 77 1.06447 diff
4500 77 0.656584 norm
4500 78 1.07939 diff
4500 78 0.651148 norm
4500 79 1.0693 diff
4500 79 0.653926 norm
4500 80 1.03817 diff
4500 80 0.633431 norm
4500 81 1.07643 diff
4500 81 0.642866 norm
4500 82 1.01971 diff
4500 82 0.633534 norm
4500 83 1.03207 diff
4500 83 0.623725 norm
4500 84 1.0674 diff
4500 84 0.613288 norm
4500 85 1.05253 diff
4500 85 0.61325 norm
4500 86 0.975792 diff
4500 86 0.617837 norm
4500 87 1.0964 diff
4500 87 0.600493 norm
4500 88 1.06819 diff
4500 88 0.603131 norm
4500 89 1.0534 diff
4500 89 0.60406 norm
4500 90 1.03391 diff
4500 90 0.595653 norm
4500 91 0.973295 diff
4500 91 0.593701 norm
4500 92 0.987345 diff
4500 92 0.593056 norm
4500 93 1.01315 diff
4500 93 0.591513 norm
4500 94 1.00628 diff
4500 94 0.58859 norm
4500 95 1.06121 diff
4500 95 0.599571 norm
4500 96 1.00854 diff
4500 96 0.594369 norm
4500 97 0.99421 diff
4500 97 0.586903 norm
4500 98 1.04605 diff
4500 98 0.596132 norm
4500 99 1.03912 diff
4500 99 0.582534 norm
4500 100 1.04066 diff
4500 100 0.597725 norm
4500 101 1.02684 diff
4500 101 0.586225 norm
4500 102 1.09913 diff
4500 102 0.596316 norm
4500 103 1.09231 diff
4500 103 0.589903 norm
4500 104 1.04712 diff
4500 104 0.592342 norm
4500 105 0.959744 diff
4500 105 0.597011 norm
4500 106 1.00157 diff
4500 106 0.591451 norm
4500 107 1.09781 diff
4500 107 0.593384 norm
4500 108 1.0612 diff
4500 108 0.601686 norm
4500 109 1.21905 diff
4500 109 1.00884 norm
4500 110 1.11289 diff
4500 110 0.918179 norm
4500 111 1.06866 diff
4500 111 0.892605 norm
4500 112 1.009 diff
4500 112 0.877605 norm
4500 113 1.00735 diff
4500 113 0.852424 norm
4500 114 0.906858 diff
4500 114 0.834107 norm
4500 115 0.867526 diff
4500 115 0.804267 norm
4500 116 0.894417 diff
4500 116 0.796889 norm
4500 117 0.903469 diff
4500 117 0.76888 norm
4500 118 0.806515 diff
4500 118 0.760922 norm
4500 119 0.0 diff
4500 119 0.750103 norm
0 0 1.5875 diff
0 0 1.44779 norm
0 1 1.76896 diff
0 1 1.61348 norm
0 2 1.94836 diff
0 2 1.77253 norm
0 3 2.02053 diff
0 3 1.90944 norm
0 4 2.18003 diff
0 4 2.02909 norm
0 5 2.19176 diff
0 5 2.06007 norm
0 6 2.29312 diff
0 6 2.12399 norm
0 7 2.33002 diff
0 7 2.18585 norm
0 8 2.3974 diff
0 8 2.21519 norm
0 9 2.41645 diff
0 9 2.18941 norm
0 10 2.32754 diff
0 10 2.03483 norm
0 11 2.20061 diff
0 11 1.90618 norm
0 12 2.0052 diff
0 12 1.80843 norm
0 13 1.9092 diff
0 13 1.72369 norm
0 14 1.86691 diff
0 14 1.65553 norm
0 15 1.97195 diff
0 15 1.5768 norm
0 16 1.73594 diff
0 16 1.53706 norm
0 17 1.8028 diff
0 17 1.48144 norm
0 18 1.70043 diff
0 18 1.42415 norm
0 19 1.61272 diff
0 19 1.38341 norm
0 20 1.59363 diff
0 20 1.34608 norm
0 21 1.57904 diff
0 21 1.31482 norm
0 22 1.68119 diff
0 22 1.283 norm
0 23 1.61201 diff
0 23 1.2529 norm
0 24 1.57477 diff
0 24 1.22458 norm
0 25 1.52461 diff
0 25 1.19275 norm
0 26 1.49606 diff
0 26 1.16205 norm
0 27 1.33467 diff
0 27 1.13893 norm
0 28 1.40821 diff
0 28 1.11546 norm
0 29 1.50395 diff
0 29 1.09603 norm
0 30 1.35909 diff
0 30 1.07625 norm
0 31 1.38571 diff
0 31 1.0569 norm
0 32 1.33458 diff
0 32 1.03012 norm
0 33 1.31222 diff
0 33 1.01811 norm
0 34 1.23096 diff
0 34 0.991461 norm
0 35 1.33964 diff
0 35 0.987434 norm
0 36 1.31438 diff
0 36 0.967161 norm
0 37 1.39058 diff
0 37 0.948757 norm
0 38 1.26499 diff
0 38 0.943174 norm
0 39 1.22458 diff
0 39 0.926837 norm
0 40 1.24643 diff
0 40 0.909792 norm
0 41 1.16803 diff
0 41 0.897882 norm
0 42 1.21069 diff
0 42 0.895334 norm
0 43 1.24582 diff
0 43 0.890769 norm
0 44 1.26709 diff
0 44 0.875017 norm
0 45 1.22712 diff
0 45 0.864921 norm
0 46 1.1904 diff
0 46 0.863697 norm
0 47 1.19014 diff
0 47 0.853747 norm
0 48 1.27583 diff
0 48 0.840394 norm
0 49 1.14194 diff
0 49 0.845181 norm
0 50 1.27193 diff
0 50 0.827299 norm
0 51 1.30771 diff
0 51 0.825714 norm
0 52 1.18805 diff
0 52 0.819832 norm
0 53 1.14818 diff
0 53 0.80689 norm
0 54 1.19359 diff
0 54 0.80705 norm
0 55 1.16568 diff
0 55 0.790051 norm
0 56 1.18625 diff
0 56 0.792977 norm
0 57 1.18729 diff
0 57 0.78568 norm
0 58 1.19658 diff
0 58 0.769341 norm
0 59 1.23805 diff
0 59 0.773896 norm
0 60 1.15731 diff
0 60 0.760806 norm
0 61 1.1899 diff
0 61 0.75758 norm
0 62 1.22621 diff
0 62 0.752872 norm
0 63 1.151 diff
0 63 0.73972 norm
0 64 1.19412 diff
0 64 0.734036 norm
0 65 1.22066 diff
0 65 0.729264 norm
0 66 1.16871 diff
0 66 0.725568 norm
0 67 1.1122 diff
0 67 0.713486 norm
0 68 1.14935 diff
0 68 0.716937 norm
0 69 1.13246 diff
0 69 0.698507 norm
0 70 1.16176 diff
0 70 0.699143 norm
0 71 1.10121 diff
0 71 0.67953 norm
0 72 1.14333 diff
0 72 0.687321 norm
0 73 1.15131 diff
0 73 0.678888 norm
0 74 1.14835 diff
0 74 0.659896 norm
0 75 1.11674 diff
0 75 0.666185 norm
0 76 1.094 diff
0 76 0.654507 norm
0 77 1.09829 diff
0 77 0.643971 norm
0 78 1.0729 diff
0 78 0.630366 norm
0 79 1.06551 diff
0 79 0.631827 norm
0 80 1.04222 diff
0 80 0.628989 norm
0 81 1.11067 diff
0 81 0.624819 norm
0 82 1.01849 diff
0 82 0.622321 norm
0 83 1.02627 diff
0 83 0.60949 norm
0 84 1.07193 diff
0 84 0.610366 norm
0 85 1.06112 diff
0 85 0.599738 norm
0 86 0.998488 diff
0 86 0.610274 norm
0 87 1.11274 diff
0 87 0.606929 norm
0 88 1.08843 diff
0 88 0.597492 norm
0 89 1.06119 diff
0 89 0.608706 norm
0 90 1.05668 diff
0 90 0.598823 norm
0 91 1.01295 diff
0 91 0.599941 norm
0 92 1.01105 diff
0 92 0.592846 norm
0 93 1.03463 diff
0 93 0.59206 norm
0 94 1.03945 diff
0 94 0.607235 norm
0 95 1.10784 diff
0 95 0.60677 norm
0 96 1.04718 diff
0 96 0.598504 norm
0 97 1.00429 diff
0 97 0.597915 norm
0 98 1.07144 diff
0 98 0.597779 norm
0 99 1.0784 diff
0 99 0.598782 norm
0 100 1.06156 diff
0 100 0.598951 norm
0 101 1.05956 diff
0 101 0.603483 norm
0 102 1.12801 diff
0 102 0.604738 norm
0 103 1.12181 diff
0 103 0.605028 norm
0 104 1.06869 diff
0 104 0.592176 norm
0 105 0.993874 diff
0 105 0.609346 norm
0 106 1.03328 diff
0 106 0.592676 norm
0 107 1.12328 diff
0 107 0.598804 norm
0 108 1.08997 diff
0 108 0.608711 norm
0 109 1.27294 diff
0 109 1.00817 norm
0 110 1.16695 diff
0 110 0.921149 norm
0 111 1.09435 diff
0 111 0.885723 norm
0 112 1.04021 diff
0 112 0.879912 norm
0 113 1.02344 diff
0 113 0.860606 norm
0 114 0.942777 diff
0 114 0.839372 norm
0 115 0.890159 diff
0 115 0.818054 norm
0 116 0.91946 diff
0 116 0.811126 norm
0 117 0.932678 diff
0 117 0.789755 norm
0 118 0.827215 diff
0 118 0.780078 norm
0 119 0.0 diff
0 119 0.773505 norm
500 0 1.59801 diff
500 0 1.45057 norm
500 1 1.80569 diff
500 1 1.66904 norm
500 2 1.97325 diff
500 2 1.79177 norm
500 3 2.07442 diff
500 3 1.93132 norm
500 4 2.24878 diff
500 4 2.08123 norm
500 5 2.21143 diff
500 5 2.12374 norm
500 6 2.30723 diff
500 6 2.19331 norm
500 7 2.37873 diff
500 7 2.22849 norm
500 8 2.42687 diff
500 8 2.22813 norm
500 9 2.44944 diff
500 9 2.23835 norm
500 10 2.30843 diff
500 10 2.08623 norm
500 11 2.18914 diff
500 11 1.9524 norm
500 12 2.03707 diff
500 12 1.85505 norm
500 13 1.94322 diff
500 13 1.77248 norm
500 14 1.87556 diff
500 14 1.69708 norm
500 15 1.99555 diff
500 15 1.63127 norm
500 16 1.78602 diff
500 16 1.57785 norm
500 17 1.82741 diff
500 17 1.51508 norm
500 18 1.71275 diff
500 18 1.46414 norm
500 19 1.62297 diff
500 19 1.43223 norm
500 20 1.59056 diff
500 20 1.38565 norm
500 21 1.60042 diff
500 21 1.34065 norm
500 22 1.68954 diff
500 22 1.32041 norm
500 23 1.62408 diff
500 23 1.28834 norm
500 24 1.55641 diff
500 24 1.25368 norm
500 25 1.51037 diff
500 25 1.21912 norm
500 26 1.48797 diff
500 26 1.19487 norm
500 27 1.39611 diff
